,DB_ID,SKU,Store,Date,Unit Sales,Dollar Sales,Month,Year/Month,Week,Week of month,Period of month,Unit Cost,Profit,Day of the week
3027,1000909,8000520021,312,2016-03-09,2.0,19.98,3,2016-03,2016-10,1,Beginning,7.5,4.98,3
3028,1000910,8000520021,312,2016-03-10,4.0,39.96,3,2016-03,2016-10,1,Beginning,7.5,9.96,4
3029,1000911,8000520021,312,2016-03-11,7.0,69.93,3,2016-03,2016-10,1,Beginning,7.5,17.430000000000007,5
3030,1000912,8000520021,312,2016-03-12,9.0,89.91,3,2016-03,2016-10,1,Beginning,7.5,22.409999999999997,6
3031,1000913,8000520021,312,2016-03-16,1.0,9.99,3,2016-03,2016-11,2,Middle,7.5,2.49,3
3032,1000914,8000520021,312,2016-03-17,1.0,9.99,3,2016-03,2016-11,2,Middle,7.5,2.49,4
3033,1000915,8000520021,312,2016-03-18,3.0,29.97,3,2016-03,2016-11,2,Middle,7.5,7.469999999999999,5
3034,1000916,8000520021,312,2016-03-19,5.0,49.95,3,2016-03,2016-11,2,Middle,7.5,12.450000000000003,6
3035,1000917,8000520021,312,2016-03-22,2.0,19.98,3,2016-03,2016-12,3,Middle,7.5,4.98,2
3036,1000918,8000520021,312,2016-03-23,3.0,29.97,3,2016-03,2016-12,3,Middle,7.5,7.469999999999999,3
3037,1000919,8000520021,312,2016-03-24,4.0,39.96,3,2016-03,2016-12,3,Middle,7.5,9.96,4
3038,1000920,8000520021,312,2016-03-25,8.0,79.92,3,2016-03,2016-12,3,Middle,7.5,19.92,5
3039,1000921,8000520021,312,2016-03-26,12.0,119.88,3,2016-03,2016-12,3,Middle,7.5,29.879999999999995,6
3040,1000922,8000520021,312,2016-03-29,1.0,9.99,3,2016-03,2016-13,4,End,7.5,2.49,2
3041,1000923,8000520021,312,2016-03-30,1.0,9.99,3,2016-03,2016-13,4,End,7.5,2.49,3
3042,1000924,8000520021,312,2016-03-31,2.0,19.98,3,2016-03,2016-13,4,End,7.5,4.98,4
3043,1000925,8000520021,312,2016-04-01,5.0,49.95,4,2016-04,2016-13,0,Beginning,7.5,12.450000000000003,5
3044,1000926,8000520021,312,2016-04-02,8.0,79.92,4,2016-04,2016-13,0,Beginning,7.5,19.92,6
3045,1000927,8000520021,312,2016-04-04,2.0,19.98,4,2016-04,2016-14,1,Beginning,7.5,4.98,1
3046,1000928,8000520021,312,2016-04-05,3.0,29.97,4,2016-04,2016-14,1,Beginning,7.5,7.469999999999999,2
3047,1000929,8000520021,312,2016-04-06,3.0,29.97,4,2016-04,2016-14,1,Beginning,7.5,7.469999999999999,3
3048,1000930,8000520021,312,2016-04-07,4.0,39.96,4,2016-04,2016-14,1,Beginning,7.5,9.96,4
3049,1000931,8000520021,312,2016-04-08,11.0,109.89,4,2016-04,2016-14,1,Beginning,7.5,27.39,5
3050,1000932,8000520021,312,2016-04-09,13.0,129.87,4,2016-04,2016-14,1,Beginning,7.5,32.370000000000005,6
3051,1000933,8000520021,312,2016-04-11,1.0,9.99,4,2016-04,2016-15,2,Middle,7.5,2.49,1
3052,1000934,8000520021,312,2016-04-12,1.0,9.99,4,2016-04,2016-15,2,Middle,7.5,2.49,2
3053,1000935,8000520021,312,2016-04-13,2.0,19.98,4,2016-04,2016-15,2,Middle,7.5,4.98,3
3054,1000936,8000520021,312,2016-04-14,4.0,39.96,4,2016-04,2016-15,2,Middle,7.5,9.96,4
3055,1000937,8000520021,312,2016-04-15,6.0,59.94,4,2016-04,2016-15,2,Middle,7.5,14.939999999999998,5
3056,1000938,8000520021,312,2016-04-16,7.0,69.93,4,2016-04,2016-15,2,Middle,7.5,17.430000000000007,6
3057,1000939,8000520021,312,2016-04-18,1.0,9.99,4,2016-04,2016-16,3,Middle,7.5,2.49,1
3058,1000940,8000520021,312,2016-04-19,2.0,19.98,4,2016-04,2016-16,3,Middle,7.5,4.98,2
3059,1000941,8000520021,312,2016-04-20,2.0,19.98,4,2016-04,2016-16,3,Middle,7.5,4.98,3
3060,1000942,8000520021,312,2016-04-21,3.0,29.97,4,2016-04,2016-16,3,Middle,7.5,7.469999999999999,4
3061,1000943,8000520021,312,2016-04-22,6.0,59.94,4,2016-04,2016-16,3,Middle,7.5,14.939999999999998,5
3062,1000944,8000520021,312,2016-04-23,9.0,89.91,4,2016-04,2016-16,3,Middle,7.5,22.409999999999997,6
3063,1000945,8000520021,312,2016-04-25,1.0,9.99,4,2016-04,2016-17,4,End,7.5,2.49,1
3064,1000946,8000520021,312,2016-04-26,3.0,29.97,4,2016-04,2016-17,4,End,7.5,7.469999999999999,2
3065,1000947,8000520021,312,2016-04-27,3.0,29.97,4,2016-04,2016-17,4,End,7.5,7.469999999999999,3
3066,1000948,8000520021,312,2016-04-28,4.0,39.96,4,2016-04,2016-17,4,End,7.5,9.96,4
3067,1000949,8000520021,312,2016-04-29,10.0,99.9,4,2016-04,2016-17,4,End,7.5,24.900000000000006,5
3068,1000950,8000520021,312,2016-04-30,11.0,109.89,4,2016-04,2016-17,4,End,7.5,27.39,6
3069,1000951,8000520021,312,2016-05-02,3.0,29.97,5,2016-05,2016-18,1,Beginning,7.5,7.469999999999999,1
3070,1000952,8000520021,312,2016-05-03,3.0,29.97,5,2016-05,2016-18,1,Beginning,7.5,7.469999999999999,2
3071,1000953,8000520021,312,2016-05-04,3.0,29.97,5,2016-05,2016-18,1,Beginning,7.5,7.469999999999999,3
3072,1000954,8000520021,312,2016-05-05,5.0,49.95,5,2016-05,2016-18,1,Beginning,7.5,12.450000000000003,4
3073,1000955,8000520021,312,2016-05-06,12.0,119.88,5,2016-05,2016-18,1,Beginning,7.5,29.879999999999995,5
3074,1000956,8000520021,312,2016-05-07,12.0,119.88,5,2016-05,2016-18,1,Beginning,7.5,29.879999999999995,6
3075,1000957,8000520021,312,2016-05-09,2.0,19.98,5,2016-05,2016-19,2,Middle,7.5,4.98,1
3076,1000958,8000520021,312,2016-05-10,3.0,29.97,5,2016-05,2016-19,2,Middle,7.5,7.469999999999999,2
3077,1000959,8000520021,312,2016-05-11,3.0,29.97,5,2016-05,2016-19,2,Middle,7.5,7.469999999999999,3
3078,1000960,8000520021,312,2016-05-12,5.0,49.95,5,2016-05,2016-19,2,Middle,7.5,12.450000000000003,4
3079,1000961,8000520021,312,2016-05-13,9.0,89.91,5,2016-05,2016-19,2,Middle,7.5,22.409999999999997,5
3080,1000962,8000520021,312,2016-05-14,12.0,119.88,5,2016-05,2016-19,2,Middle,7.5,29.879999999999995,6
3081,1000963,8000520021,312,2016-05-16,1.0,9.99,5,2016-05,2016-20,3,Middle,7.5,2.49,1
3082,1000964,8000520021,312,2016-05-17,3.0,29.97,5,2016-05,2016-20,3,Middle,7.5,7.469999999999999,2
3083,1000965,8000520021,312,2016-05-18,1.0,9.99,5,2016-05,2016-20,3,Middle,7.5,2.49,3
3084,1000966,8000520021,312,2016-05-19,4.0,39.96,5,2016-05,2016-20,3,Middle,7.5,9.96,4
3085,1000967,8000520021,312,2016-05-20,7.0,69.93,5,2016-05,2016-20,3,Middle,7.5,17.430000000000007,5
3086,1000968,8000520021,312,2016-05-21,11.0,109.89,5,2016-05,2016-20,3,Middle,7.5,27.39,6
3087,1000969,8000520021,312,2016-05-23,1.0,9.99,5,2016-05,2016-21,4,End,7.5,2.49,1
3088,1000970,8000520021,312,2016-05-24,1.0,9.99,5,2016-05,2016-21,4,End,7.5,2.49,2
3089,1000971,8000520021,312,2016-05-25,2.0,19.98,5,2016-05,2016-21,4,End,7.5,4.98,3
3090,1000972,8000520021,312,2016-05-26,2.0,19.98,5,2016-05,2016-21,4,End,7.5,4.98,4
3091,1000973,8000520021,312,2016-05-27,6.0,59.94,5,2016-05,2016-21,4,End,7.5,14.939999999999998,5
3092,1000974,8000520021,312,2016-05-28,8.0,79.92,5,2016-05,2016-21,4,End,7.5,19.92,6
3093,1000975,8000520021,312,2016-05-30,2.0,19.98,5,2016-05,2016-22,5,End,7.5,4.98,1
3094,1000976,8000520021,312,2016-05-31,2.0,19.98,5,2016-05,2016-22,5,End,7.5,4.98,2
3095,1000977,8000520021,312,2016-06-01,4.0,39.96,6,2016-06,2016-22,0,Beginning,7.5,9.96,3
3096,1000978,8000520021,312,2016-06-02,5.0,49.95,6,2016-06,2016-22,0,Beginning,7.5,12.450000000000003,4
3097,1000979,8000520021,312,2016-06-03,10.0,99.9,6,2016-06,2016-22,0,Beginning,7.5,24.900000000000006,5
3098,1000980,8000520021,312,2016-06-04,16.0,159.84,6,2016-06,2016-22,0,Beginning,7.5,39.84,6
3099,1000981,8000520021,312,2016-06-06,1.0,9.99,6,2016-06,2016-23,1,Beginning,7.5,2.49,1
3100,1000982,8000520021,312,2016-06-07,1.0,9.99,6,2016-06,2016-23,1,Beginning,7.5,2.49,2
3101,1000983,8000520021,312,2016-06-08,1.0,9.99,6,2016-06,2016-23,1,Beginning,7.5,2.49,3
3102,1000984,8000520021,312,2016-06-09,1.0,9.99,6,2016-06,2016-23,1,Beginning,7.5,2.49,4
3103,1000985,8000520021,312,2016-06-10,3.0,29.97,6,2016-06,2016-23,1,Beginning,7.5,7.469999999999999,5
3104,1000986,8000520021,312,2016-06-11,6.0,59.94,6,2016-06,2016-23,1,Beginning,7.5,14.939999999999998,6
3105,1000987,8000520021,312,2016-06-13,1.0,9.99,6,2016-06,2016-24,2,Middle,7.5,2.49,1
3106,1000988,8000520021,312,2016-06-14,2.0,19.98,6,2016-06,2016-24,2,Middle,7.5,4.98,2
3107,1000989,8000520021,312,2016-06-15,3.0,29.97,6,2016-06,2016-24,2,Middle,7.5,7.469999999999999,3
3108,1000990,8000520021,312,2016-06-16,5.0,49.95,6,2016-06,2016-24,2,Middle,7.5,12.450000000000003,4
3109,1000991,8000520021,312,2016-06-17,8.0,79.92,6,2016-06,2016-24,2,Middle,7.5,19.92,5
3110,1000992,8000520021,312,2016-06-18,10.0,99.9,6,2016-06,2016-24,2,Middle,7.5,24.900000000000006,6
3111,1000993,8000520021,312,2016-06-20,3.0,29.97,6,2016-06,2016-25,3,Middle,7.5,7.469999999999999,1
3112,1000994,8000520021,312,2016-06-21,5.0,49.95,6,2016-06,2016-25,3,Middle,7.5,12.450000000000003,2
3113,1000995,8000520021,312,2016-06-22,4.0,39.96,6,2016-06,2016-25,3,Middle,7.5,9.96,3
3114,1000996,8000520021,312,2016-06-23,6.0,59.94,6,2016-06,2016-25,3,Middle,7.5,14.939999999999998,4
3115,1000997,8000520021,312,2016-06-24,13.0,129.87,6,2016-06,2016-25,3,Middle,7.5,32.370000000000005,5
3116,1000998,8000520021,312,2016-06-25,13.0,129.87,6,2016-06,2016-25,3,Middle,7.5,32.370000000000005,6
3117,1000999,8000520021,312,2016-06-28,1.0,9.99,6,2016-06,2016-26,4,End,7.5,2.49,2
3118,1001000,8000520021,312,2016-06-29,1.0,9.99,6,2016-06,2016-26,4,End,7.5,2.49,3
3119,1001001,8000520021,312,2016-06-30,2.0,19.98,6,2016-06,2016-26,4,End,7.5,4.98,4
3120,1001002,8000520021,312,2016-07-01,4.0,39.96,7,2016-07,2016-26,0,Beginning,7.5,9.96,5
3121,1001003,8000520021,312,2016-07-02,9.0,89.91,7,2016-07,2016-26,0,Beginning,7.5,22.409999999999997,6
3122,1001004,8000520021,312,2016-07-04,2.0,19.98,7,2016-07,2016-27,1,Beginning,7.5,4.98,1
3123,1001005,8000520021,312,2016-07-05,2.0,19.98,7,2016-07,2016-27,1,Beginning,7.5,4.98,2
3124,1001006,8000520021,312,2016-07-06,1.0,9.99,7,2016-07,2016-27,1,Beginning,7.5,2.49,3
3125,1001007,8000520021,312,2016-07-07,3.0,29.97,7,2016-07,2016-27,1,Beginning,7.5,7.469999999999999,4
3126,1001008,8000520021,312,2016-07-08,7.0,69.93,7,2016-07,2016-27,1,Beginning,7.5,17.430000000000007,5
3127,1001009,8000520021,312,2016-07-09,10.0,99.9,7,2016-07,2016-27,1,Beginning,7.5,24.900000000000006,6
3128,1001010,8000520021,312,2016-07-11,1.0,9.99,7,2016-07,2016-28,2,Middle,7.5,2.49,1
3129,1001011,8000520021,312,2016-07-12,2.0,19.98,7,2016-07,2016-28,2,Middle,7.5,4.98,2
3130,1001012,8000520021,312,2016-07-13,2.0,19.98,7,2016-07,2016-28,2,Middle,7.5,4.98,3
3131,1001013,8000520021,312,2016-07-14,3.0,29.97,7,2016-07,2016-28,2,Middle,7.5,7.469999999999999,4
3132,1001014,8000520021,312,2016-07-15,9.0,89.91,7,2016-07,2016-28,2,Middle,7.5,22.409999999999997,5
3133,1001015,8000520021,312,2016-07-16,13.0,129.87,7,2016-07,2016-28,2,Middle,7.5,32.370000000000005,6
3134,1001016,8000520021,312,2016-07-26,1.0,9.99,7,2016-07,2016-30,4,End,7.5,2.49,2
3135,1001017,8000520021,312,2016-07-27,2.0,19.98,7,2016-07,2016-30,4,End,7.5,4.98,3
3136,1001018,8000520021,312,2016-07-28,2.0,19.98,7,2016-07,2016-30,4,End,7.5,4.98,4
3137,1001019,8000520021,312,2016-07-29,4.0,39.96,7,2016-07,2016-30,4,End,7.5,9.96,5
3138,1001020,8000520021,312,2016-07-30,5.0,49.95,7,2016-07,2016-30,4,End,7.5,12.450000000000003,6
3139,1001021,8000520021,312,2016-08-02,1.0,9.99,8,2016-08,2016-31,1,Beginning,7.5,2.49,2
3140,1001022,8000520021,312,2016-08-03,1.0,9.99,8,2016-08,2016-31,1,Beginning,7.5,2.49,3
3141,1001023,8000520021,312,2016-08-04,1.0,9.99,8,2016-08,2016-31,1,Beginning,7.5,2.49,4
3142,1001024,8000520021,312,2016-08-05,4.0,39.96,8,2016-08,2016-31,1,Beginning,7.5,9.96,5
3143,1001025,8000520021,312,2016-08-06,7.0,69.93,8,2016-08,2016-31,1,Beginning,7.5,17.430000000000007,6
3144,1001026,8000520021,312,2016-08-08,2.0,19.98,8,2016-08,2016-32,2,Middle,7.5,4.98,1
3145,1001027,8000520021,312,2016-08-09,3.0,29.97,8,2016-08,2016-32,2,Middle,7.5,7.469999999999999,2
3146,1001028,8000520021,312,2016-08-10,2.0,19.98,8,2016-08,2016-32,2,Middle,7.5,4.98,3
3147,1001029,8000520021,312,2016-08-11,3.0,29.97,8,2016-08,2016-32,2,Middle,7.5,7.469999999999999,4
3148,1001030,8000520021,312,2016-08-12,8.0,79.92,8,2016-08,2016-32,2,Middle,7.5,19.92,5
3149,1001031,8000520021,312,2016-08-13,9.0,89.91,8,2016-08,2016-32,2,Middle,7.5,22.409999999999997,6
3150,1001032,8000520021,312,2016-08-16,1.0,9.99,8,2016-08,2016-33,3,Middle,7.5,2.49,2
3151,1001033,8000520021,312,2016-08-17,2.0,19.98,8,2016-08,2016-33,3,Middle,7.5,4.98,3
3152,1001034,8000520021,312,2016-08-18,2.0,19.98,8,2016-08,2016-33,3,Middle,7.5,4.98,4
3153,1001035,8000520021,312,2016-08-19,7.0,69.93,8,2016-08,2016-33,3,Middle,7.5,17.430000000000007,5
3154,1001036,8000520021,312,2016-08-20,10.0,99.9,8,2016-08,2016-33,3,Middle,7.5,24.900000000000006,6
3155,2001258,50012011240,312,2014-08-04,2.0,15.98,8,2014-08,2014-31,1,Beginning,2.5,10.98,1
3156,2001259,50012011240,312,2014-08-05,2.0,15.98,8,2014-08,2014-31,1,Beginning,2.5,10.98,2
3157,2001260,50012011240,312,2014-08-06,1.0,7.99,8,2014-08,2014-31,1,Beginning,2.5,5.49,3
3158,2001261,50012011240,312,2014-08-07,3.0,23.97,8,2014-08,2014-31,1,Beginning,2.5,16.47,4
3159,2001262,50012011240,312,2014-08-08,4.0,31.96,8,2014-08,2014-31,1,Beginning,2.5,21.96,5
3160,2001263,50012011240,312,2014-08-09,6.0,47.94,8,2014-08,2014-31,1,Beginning,2.5,32.94,6
3161,2001264,50012011240,312,2014-08-11,3.0,23.97,8,2014-08,2014-32,2,Middle,2.5,16.47,1
3162,2001265,50012011240,312,2014-08-12,4.0,31.96,8,2014-08,2014-32,2,Middle,2.5,21.96,2
3163,2001266,50012011240,312,2014-08-13,2.0,15.98,8,2014-08,2014-32,2,Middle,2.5,10.98,3
3164,2001267,50012011240,312,2014-08-18,1.0,7.99,8,2014-08,2014-33,3,Middle,2.5,5.49,1
3166,2001269,50012011240,312,2014-08-20,1.0,7.99,8,2014-08,2014-33,3,Middle,2.5,5.49,3
3167,2001270,50012011240,312,2014-08-21,1.0,7.99,8,2014-08,2014-33,3,Middle,2.5,5.49,4
3168,2001271,50012011240,312,2014-08-22,2.0,15.98,8,2014-08,2014-33,3,Middle,2.5,10.98,5
3169,2001272,50012011240,312,2014-08-23,3.0,23.97,8,2014-08,2014-33,3,Middle,2.5,16.47,6
3170,2001273,50012011240,312,2014-08-25,3.0,23.97,8,2014-08,2014-34,4,End,2.5,16.47,1
3171,2001274,50012011240,312,2014-08-26,3.0,212.97,8,2014-08,2014-34,4,End,2.5,205.47,2
3172,2001275,50012011240,312,2014-08-27,1.0,7.99,8,2014-08,2014-34,4,End,2.5,5.49,3
3173,2001276,50012011240,312,2014-08-28,3.0,23.97,8,2014-08,2014-34,4,End,2.5,16.47,4
3174,2001277,50012011240,312,2014-08-30,1.0,7.99,8,2014-08,2014-34,4,End,2.5,5.49,6
3175,2001278,50012011240,312,2014-09-02,2.0,15.98,9,2014-09,2014-35,1,Beginning,2.5,10.98,2
3176,2001279,50012011240,312,2014-09-03,2.0,15.98,9,2014-09,2014-35,1,Beginning,2.5,10.98,3
3177,2001280,50012011240,312,2014-09-04,1.0,7.99,9,2014-09,2014-35,1,Beginning,2.5,5.49,4
3178,2001281,50012011240,312,2014-09-05,1.0,7.99,9,2014-09,2014-35,1,Beginning,2.5,5.49,5
3179,2001282,50012011240,312,2014-09-06,1.0,7.99,9,2014-09,2014-35,1,Beginning,2.5,5.49,6
3180,2001283,50012011240,312,2014-09-08,2.0,15.98,9,2014-09,2014-36,2,Middle,2.5,10.98,1
3181,2001284,50012011240,312,2014-09-09,1.0,7.99,9,2014-09,2014-36,2,Middle,2.5,5.49,2
3182,2001285,50012011240,312,2014-09-10,6.0,47.94,9,2014-09,2014-36,2,Middle,2.5,32.94,3
3183,2001286,50012011240,312,2014-09-11,2.0,15.98,9,2014-09,2014-36,2,Middle,2.5,10.98,4
3184,2001287,50012011240,312,2014-09-12,2.0,15.98,9,2014-09,2014-36,2,Middle,2.5,10.98,5
3185,2001288,50012011240,312,2014-09-13,5.0,39.95,9,2014-09,2014-36,2,Middle,2.5,27.450000000000003,6
3187,2001290,50012011240,312,2014-09-16,1.0,7.99,9,2014-09,2014-37,3,Middle,2.5,5.49,2
3189,2001292,50012011240,312,2014-09-20,-1.0,-7.99,9,2014-09,2014-37,3,Middle,2.5,-5.49,6
3190,2001293,50012011240,312,2014-09-24,1.0,7.99,9,2014-09,2014-38,4,End,2.5,5.49,3
3191,2001294,50012011240,312,2014-09-26,2.0,15.98,9,2014-09,2014-38,4,End,2.5,10.98,5
3192,2001295,50012011240,312,2014-09-27,2.0,15.98,9,2014-09,2014-38,4,End,2.5,10.98,6
3193,2001296,50012011240,312,2014-09-29,3.0,23.97,9,2014-09,2014-39,5,End,2.5,16.47,1
3194,2001297,50012011240,312,2014-10-02,4.0,31.96,10,2014-10,2014-39,0,Beginning,2.5,21.96,4
3195,2001298,50012011240,312,2014-10-03,1.0,7.99,10,2014-10,2014-39,0,Beginning,2.5,5.49,5
3196,2001299,50012011240,312,2014-10-04,2.0,15.98,10,2014-10,2014-39,0,Beginning,2.5,10.98,6
3197,2001300,50012011240,312,2014-10-06,4.0,283.96,10,2014-10,2014-40,1,Beginning,2.5,273.96,1
3198,2001301,50012011240,312,2014-10-07,2.0,15.98,10,2014-10,2014-40,1,Beginning,2.5,10.98,2
3199,2001302,50012011240,312,2014-10-08,3.0,23.97,10,2014-10,2014-40,1,Beginning,2.5,16.47,3
3200,2001303,50012011240,312,2014-10-09,4.0,31.96,10,2014-10,2014-40,1,Beginning,2.5,21.96,4
3201,2001304,50012011240,312,2014-10-10,4.0,31.96,10,2014-10,2014-40,1,Beginning,2.5,21.96,5
3202,2001305,50012011240,312,2014-10-11,3.0,23.97,10,2014-10,2014-40,1,Beginning,2.5,16.47,6
3203,2001306,50012011240,312,2014-10-13,2.0,15.98,10,2014-10,2014-41,2,Middle,2.5,10.98,1
3204,2001307,50012011240,312,2014-10-14,2.0,15.98,10,2014-10,2014-41,2,Middle,2.5,10.98,2
3206,2001309,50012011240,312,2014-10-16,2.0,15.98,10,2014-10,2014-41,2,Middle,2.5,10.98,4
3207,2001310,50012011240,312,2014-10-18,2.0,15.98,10,2014-10,2014-41,2,Middle,2.5,10.98,6
3208,2001311,50012011240,312,2014-10-20,3.0,23.97,10,2014-10,2014-42,3,Middle,2.5,16.47,1
3209,2001312,50012011240,312,2014-10-21,3.0,23.97,10,2014-10,2014-42,3,Middle,2.5,16.47,2
3210,2001313,50012011240,312,2014-10-22,3.0,23.97,10,2014-10,2014-42,3,Middle,2.5,16.47,3
3211,2001314,50012011240,312,2014-10-23,6.0,47.94,10,2014-10,2014-42,3,Middle,2.5,32.94,4
3212,2001315,50012011240,312,2014-10-24,1.0,7.99,10,2014-10,2014-42,3,Middle,2.5,5.49,5
3213,2001316,50012011240,312,2014-10-25,4.0,31.96,10,2014-10,2014-42,3,Middle,2.5,21.96,6
3215,2001318,50012011240,312,2014-10-28,4.0,31.96,10,2014-10,2014-43,4,End,2.5,21.96,2
3216,2001319,50012011240,312,2014-10-29,1.0,7.99,10,2014-10,2014-43,4,End,2.5,5.49,3
3217,2001320,50012011240,312,2014-10-30,2.0,15.98,10,2014-10,2014-43,4,End,2.5,10.98,4
3219,2001322,50012011240,312,2014-11-01,2.0,15.98,11,2014-11,2014-43,0,Beginning,2.5,10.98,6
3220,2001323,50012011240,312,2014-11-03,2.0,15.98,11,2014-11,2014-44,1,Beginning,2.5,10.98,1
3221,2001324,50012011240,312,2014-11-04,2.0,15.98,11,2014-11,2014-44,1,Beginning,2.5,10.98,2
3222,2001325,50012011240,312,2014-11-05,1.0,7.99,11,2014-11,2014-44,1,Beginning,2.5,5.49,3
3223,2001326,50012011240,312,2014-11-07,1.0,7.99,11,2014-11,2014-44,1,Beginning,2.5,5.49,5
3224,2001327,50012011240,312,2014-11-08,1.0,7.99,11,2014-11,2014-44,1,Beginning,2.5,5.49,6
3225,2001328,50012011240,312,2014-11-10,3.0,23.97,11,2014-11,2014-45,2,Middle,2.5,16.47,1
3226,2001329,50012011240,312,2014-11-11,3.0,23.97,11,2014-11,2014-45,2,Middle,2.5,16.47,2
3227,2001330,50012011240,312,2014-11-12,2.0,15.98,11,2014-11,2014-45,2,Middle,2.5,10.98,3
3230,2001332,50012011240,312,2014-11-14,4.0,31.96,11,2014-11,2014-45,2,Middle,2.5,21.96,5
3231,2001333,50012011240,312,2014-11-15,2.0,15.98,11,2014-11,2014-45,2,Middle,2.5,10.98,6
3232,2001334,50012011240,312,2014-11-18,1.0,7.99,11,2014-11,2014-46,3,Middle,2.5,5.49,2
3233,2001335,50012011240,312,2014-11-19,2.0,15.98,11,2014-11,2014-46,3,Middle,2.5,10.98,3
3234,2001336,50012011240,312,2014-11-21,6.0,47.94,11,2014-11,2014-46,3,Middle,2.5,32.94,5
3235,2001337,50012011240,312,2014-11-22,4.0,31.96,11,2014-11,2014-46,3,Middle,2.5,21.96,6
3236,2001338,50012011240,312,2014-11-24,4.0,31.96,11,2014-11,2014-47,4,End,2.5,21.96,1
3237,2001339,50012011240,312,2014-11-25,6.0,47.94,11,2014-11,2014-47,4,End,2.5,32.94,2
3238,2001340,50012011240,312,2014-11-26,2.0,15.98,11,2014-11,2014-47,4,End,2.5,10.98,3
3239,2001341,50012011240,312,2014-11-27,2.0,15.98,11,2014-11,2014-47,4,End,2.5,10.98,4
3240,2001342,50012011240,312,2014-11-28,3.0,23.97,11,2014-11,2014-47,4,End,2.5,16.47,5
3241,2001343,50012011240,312,2014-12-01,3.0,23.97,12,2014-12,2014-48,1,Beginning,2.5,16.47,1
3242,2001344,50012011240,312,2014-12-02,1.0,7.99,12,2014-12,2014-48,1,Beginning,2.5,5.49,2
3243,2001345,50012011240,312,2014-12-03,3.0,23.97,12,2014-12,2014-48,1,Beginning,2.5,16.47,3
3244,2001346,50012011240,312,2014-12-05,2.0,15.98,12,2014-12,2014-48,1,Beginning,2.5,10.98,5
3245,2001347,50012011240,312,2014-12-06,1.0,7.99,12,2014-12,2014-48,1,Beginning,2.5,5.49,6
3246,2001348,50012011240,312,2014-12-08,3.0,23.97,12,2014-12,2014-49,2,Middle,2.5,16.47,1
3247,2001349,50012011240,312,2014-12-09,2.0,15.98,12,2014-12,2014-49,2,Middle,2.5,10.98,2
3248,2001350,50012011240,312,2014-12-10,1.0,7.99,12,2014-12,2014-49,2,Middle,2.5,5.49,3
3249,2001351,50012011240,312,2014-12-11,2.0,15.98,12,2014-12,2014-49,2,Middle,2.5,10.98,4
3250,2001352,50012011240,312,2014-12-12,3.0,23.97,12,2014-12,2014-49,2,Middle,2.5,16.47,5
3251,2001353,50012011240,312,2014-12-13,2.0,15.98,12,2014-12,2014-49,2,Middle,2.5,10.98,6
3253,2001355,50012011240,312,2014-12-16,3.0,23.97,12,2014-12,2014-50,3,Middle,2.5,16.47,2
3255,2001357,50012011240,312,2014-12-19,5.0,39.95,12,2014-12,2014-50,3,Middle,2.5,27.450000000000003,5
3256,2001358,50012011240,312,2014-12-20,4.0,31.96,12,2014-12,2014-50,3,Middle,2.5,21.96,6
3257,2001359,50012011240,312,2014-12-22,3.0,23.97,12,2014-12,2014-51,4,End,2.5,16.47,1
3258,2001360,50012011240,312,2014-12-23,2.0,15.98,12,2014-12,2014-51,4,End,2.5,10.98,2
3259,2001361,50012011240,312,2014-12-24,2.0,15.98,12,2014-12,2014-51,4,End,2.5,10.98,3
3260,2001362,50012011240,312,2014-12-25,1.0,7.99,12,2014-12,2014-51,4,End,2.5,5.49,4
3261,2001363,50012011240,312,2014-12-26,2.0,15.98,12,2014-12,2014-51,4,End,2.5,10.98,5
3262,2001364,50012011240,312,2014-12-27,1.0,70.99,12,2014-12,2014-51,4,End,2.5,68.49,6
3263,2001365,50012011240,312,2014-12-29,1.0,7.99,12,2014-12,2014-52,5,End,2.5,5.49,1
3264,2001366,50012011240,312,2014-12-30,2.0,15.98,12,2014-12,2014-52,5,End,2.5,10.98,2
3265,2001367,50012011240,312,2014-12-31,3.0,23.97,12,2014-12,2014-52,5,End,2.5,16.47,3
3266,2001368,50012011240,312,2015-01-01,6.0,47.94,1,2015-01,2015-00,0,Beginning,2.5,32.94,4
3267,2001369,50012011240,312,2015-01-02,2.0,15.98,1,2015-01,2015-00,0,Beginning,2.5,10.98,5
3268,2001370,50012011240,312,2015-01-03,1.0,7.99,1,2015-01,2015-00,0,Beginning,2.5,5.49,6
3270,2001372,50012011240,312,2015-01-06,1.0,7.99,1,2015-01,2015-01,1,Beginning,2.5,5.49,2
3271,2001373,50012011240,312,2015-01-07,5.0,39.95,1,2015-01,2015-01,1,Beginning,2.5,27.450000000000003,3
3273,2001375,50012011240,312,2015-01-10,3.0,23.97,1,2015-01,2015-01,1,Beginning,2.5,16.47,6
3274,2001376,50012011240,312,2015-01-12,3.0,23.97,1,2015-01,2015-02,2,Middle,2.5,16.47,1
3275,2001377,50012011240,312,2015-01-13,2.0,15.98,1,2015-01,2015-02,2,Middle,2.5,10.98,2
3276,2001378,50012011240,312,2015-01-14,1.0,7.99,1,2015-01,2015-02,2,Middle,2.5,5.49,3
3277,2001379,50012011240,312,2015-01-15,1.0,7.99,1,2015-01,2015-02,2,Middle,2.5,5.49,4
3278,2001380,50012011240,312,2015-01-17,4.0,31.96,1,2015-01,2015-02,2,Middle,2.5,21.96,6
